Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_MRP2
2,8.6,0,0.090374342,9,114.3176,7,2002,1,1,1,1946.7992,1
1,5.78,1,0.074451126,13,264.5568,3,2009,1,2,2,6327.7632,3
1,8.195,0,0.031467128,0,91.8462,7,2002,1,1,1,2313.655,1
1,13.65,1,0.078786674,4,184.824,8,1997,2,0,1,3355.632,2
1,17.35,0,0.056032247,0,102.3016,7,2002,1,1,1,1619.2256,1
2,20.25,0,0.058935522,9,246.646,8,1997,2,0,1,2463.46,3
1,12.6,1,0.064577332,10,230.5352,4,1985,2,0,0,687.1056,3
1,16.1,0,0.034306962,6,252.3356,8,1997,2,0,1,3815.034,3
1,12.6,1,0.053586458,6,89.7856,5,1985,1,2,3,966.7416,1
1,17.6,1,0.076431919,10,113.2202,3,2009,1,2,2,2025.3636,1
1,18.0,0,0.039090105,13,148.4418,7,2002,1,1,1,4119.9704,2
2,12.5,0,0.031549131,8,99.0384,0,1998,2,2,0,197.0768,1
1,9.065,0,0.115233813,5,94.4094,1,1987,0,2,1,2856.282,1
1,16.85,1,0.159825617,5,195.5478,6,2004,2,1,1,4262.4516,2
2,16.0,0,0.073080167,9,228.4668,2,2007,1,1,1,2534.0348,3
1,9.3,0,0.066727717,5,181.6292,1,1987,0,2,1,2371.5796,2
1,6.215,0,0.012146608,6,37.9848,6,2004,2,1,1,782.9808,0
1,20.1,1,0.022552083,6,226.6036,2,2007,1,1,1,6831.108,3
1,8.77,1,0.047036036,6,170.5422,2,2007,1,1,1,2759.0752,2
1,16.25,0,0.087158654,4,95.141,6,2004,2,1,1,2220.443,1
1,15.15,0,0.027756137,0,150.4708,1,1987,0,2,1,2106.5912,2
2,13.15,0,0.092589917,9,159.5604,1,1987,0,2,1,1901.5248,2
1,12.6,0,0.077427883,5,41.8454,4,1985,2,0,0,41.9454,0
1,20.85,0,0.121227447,13,197.5452,6,2004,2,1,1,4306.3944,2
1,18.2,1,0.066284519,6,247.2092,6,2004,2,1,1,3486.1288,3
1,8.3,0,0.03549838,6,36.6506,3,2009,1,2,2,455.4072,0
1,6.195,0,0.072131519,13,120.1098,7,2002,1,1,1,2892.2352,1
2,11.5,0,0.021020616,8,130.7942,7,2002,1,1,1,2782.3782,1
1,19.0,0,0.111902259,5,105.4622,6,2004,2,1,1,1905.5196,1
1,10.5,0,0.071548187,5,120.2098,3,2009,1,2,2,602.549,1
1,8.8,0,0.071540443,13,210.6612,9,1999,1,0,1,2508.7344,3
2,12.6,0,0.121765124,8,264.1884,4,1985,2,0,0,264.9884,3
1,17.75,0,0.014609738,6,160.4262,7,2002,1,1,1,3182.524,2
1,12.6,1,0.080697998,5,39.8506,4,1985,2,0,0,37.9506,0
1,17.75,1,0.156802171,4,242.1538,6,2004,2,1,1,4326.3684,3
1,20.75,0,0.024144862,6,123.373,6,2004,2,1,1,2093.941,1
1,16.7,1,0.062297249,13,60.6562,3,2009,1,2,2,592.562,0
1,12.6,0,0.052058711,5,55.5588,5,1985,1,2,3,1145.176,0
2,13.85,0,0.031402114,11,40.248,7,2002,1,1,1,319.584,0
1,15.35,1,0.113217223,6,191.1504,8,1997,2,0,1,1725.7536,2
0,12.6,0,0.031139933,4,74.8012,4,1985,2,0,0,303.6048,1
2,16.35,0,0.013363902,11,106.128,6,2004,2,1,1,1917.504,1
1,12.6,0,0.030952737,6,160.1578,5,1985,1,2,3,3048.6982,2
0,7.27,0,0.07136748,14,111.8518,3,2009,1,2,2,2277.036,1
0,13.8,0,0.058192802,4,246.9802,9,1999,1,0,1,5896.3248,3
1,20.25,1,0.022976493,0,240.3538,9,1999,1,0,1,4086.0146,3
1,9.3,0,0.111220521,1,65.7826,8,1997,2,0,1,968.739,0
1,14.15,0,0.037967687,15,125.6046,9,1999,1,0,1,1618.5598,1
1,8.115,1,0.032158866,3,154.8972,8,1997,2,0,1,1713.7692,2
1,12.6,1,0.045068892,13,190.8872,4,1985,2,0,0,945.436,2
2,11.1,0,0.033176087,9,120.1124,7,2002,1,1,1,1896.1984,1
2,12.5,0,0.018845298,8,96.7384,6,2004,2,1,1,2759.0752,1
1,9.8,1,0.056375879,1,84.6908,6,2004,2,1,1,1006.6896,1
1,19.7,1,0.161356273,3,253.1014,3,2009,1,2,2,2805.0154,3
1,14.3,1,0.034605882,0,95.9726,2,2007,1,1,1,2153.1972,1
1,19.75,0,0.033942546,13,213.5902,9,1999,1,0,1,4460.1942,3
1,18.5,0,0.025740259,10,89.4172,1,1987,0,2,1,1605.9096,1
2,12.6,0,0.026938317,9,174.1396,5,1985,1,2,3,4012.1108,2
1,12.35,1,0.033754478,10,199.0426,6,2004,2,1,1,3361.6242,2
2,12.6,0,0.015375557,8,156.9604,5,1985,1,2,3,4278.4308,2
1,5.365,1,0.140458316,12,169.7764,9,1999,1,0,1,3263.7516,2
2,12.6,0,0.046333982,8,97.2384,5,1985,1,2,3,2660.5368,1
1,8.71,0,0.139228412,3,49.5376,8,1997,2,0,1,1198.44,0
1,17.6,0,0.00799436,4,171.6422,1,1987,0,2,1,3793.7284,2
1,20.7,1,0.121767168,5,118.9466,7,2002,1,1,1,353.5398,1
1,13.0,1,0.030083482,3,61.922,6,2004,2,1,1,1557.972,0
1,20.2,1,0.118025091,0,195.811,2,2007,1,1,1,2553.343,2
1,20.35,0,0.060649213,0,232.7616,1,1987,0,2,1,2812.3392,3
1,18.6,0,0.151931742,2,101.1358,1,1987,0,2,1,1105.8938,1
0,12.6,0,0.063831013,7,46.206,5,1985,1,2,3,1304.968,0
1,13.35,0,0.103091351,4,229.9352,2,2007,1,1,1,2519.3872,3
1,17.85,0,0.052389407,13,120.9072,3,2009,1,2,2,2817.6656,1
2,16.35,0,0.013355306,11,105.528,1,1987,0,2,1,2024.032,1
1,14.85,1,0.019550858,4,263.791,7,2002,1,1,1,4207.856,3
1,21.25,0,0.01005532,10,183.1608,2,2007,1,1,1,2756.412,2
1,14.15,0,0.034845668,13,242.7828,1,1987,0,2,1,3167.8764,3
1,17.2,1,0.025162022,3,145.9418,6,2004,2,1,1,1765.7016,2
1,12.6,0,0.022685222,6,161.592,5,1985,1,2,3,4314.384,2
1,10.85,0,0.162571649,13,107.4622,7,2002,1,1,1,529.311,1
1,20.35,1,0.014825605,6,233.2958,8,1997,2,0,1,4206.5244,3
2,16.35,0,0.058034349,9,124.802,0,1998,2,2,0,253.004,1
0,9.3,0,0.043785694,7,191.6846,8,1997,2,0,1,3057.3536,2
1,15.75,0,0.055241242,0,196.5452,2,2007,1,1,1,3131.9232,2
2,14.85,0,0.061102235,9,253.2698,7,2002,1,1,1,2283.0282,3
1,18.6,0,0.039517121,5,243.6802,2,2007,1,1,1,5896.3248,3
2,16.35,0,0.029565309,9,256.4646,3,2009,1,2,2,515.3292,3
1,9.695,1,0.128283243,0,226.1404,8,1997,2,0,1,3375.606,3
1,15.15,1,0.012332667,13,130.0284,2,2007,1,1,1,3559.3668,1
1,14.3,1,0.065195229,6,88.9856,6,2004,2,1,1,1669.8264,1
1,10.895,0,0.108253944,6,194.8794,0,1998,2,2,0,585.2382,2
2,8.39,0,0.121178848,9,165.1868,2,2007,1,1,1,2784.3756,2
2,15.2,0,0.09698132,8,116.3492,1,1987,0,2,1,2548.6824,1
1,20.2,0,0.064351908,13,259.4646,6,2004,2,1,1,2061.3168,3
2,12.6,0,0.079419801,9,172.3106,5,1985,1,2,3,5475.5392,2
1,8.71,1,0.072301795,3,185.6924,7,2002,1,1,1,3331.6632,2
1,12.15,0,0.021719387,1,163.1184,6,2004,2,1,1,3467.4864,2
1,8.06,0,0.021420031,2,232.0326,7,2002,1,1,1,3003.4238,3
1,14.85,0,0.018571641,3,187.3214,8,1997,2,0,1,4333.6922,2
0,14.7,0,0.020952705,7,143.5128,9,1999,1,0,1,2444.8176,2
2,12.6,0,0.102371638,9,221.2456,4,1985,2,0,0,663.1368,3
2,18.75,0,0.034278798,9,214.1218,1,1987,0,2,1,4488.1578,3
1,12.6,0,0.038377013,6,211.5586,5,1985,1,2,3,4432.2306,3
2,19.6,0,0.025325897,8,150.9024,9,1999,1,0,1,3795.06,2
1,7.27,1,0.020898691,3,92.2488,2,2007,1,1,1,814.9392,1
1,15.1,1,0.105881129,6,42.0796,7,2002,1,1,1,454.0756,0
0,7.81,0,0.112906337,14,243.5486,0,1998,2,2,0,488.6972,3
1,7.81,1,0.055216312,3,125.5046,6,2004,2,1,1,3237.1196,1
1,6.465,0,0.125210375,3,266.8884,2,2007,1,1,1,1059.9536,3
2,12.6,0,0.058185842,9,220.8456,5,1985,1,2,3,4199.8664,3
1,10.8,0,0.098814721,10,100.5042,3,2009,1,2,2,1884.8798,1
1,9.5,1,0.022058724,10,196.8452,8,1997,2,0,1,3523.4136,2
1,20.7,1,0.100091576,6,125.5388,1,1987,0,2,1,2105.2596,1
0,8.895,0,0.075876602,7,235.9616,2,2007,1,1,1,1874.8928,3
1,15.6,0,0.037841362,13,125.2704,3,2009,1,2,2,2628.5784,1
1,9.0,0,0.081943273,5,214.5534,1,1987,0,2,1,3440.8544,3
1,19.35,0,0.016645164,5,120.9098,7,2002,1,1,1,1687.1372,1
1,19.7,1,0.018061324,10,102.599,7,2002,1,1,1,2063.98,1
1,12.6,1,0.028062401,1,44.0402,4,1985,2,0,0,91.8804,0
2,5.825,0,0.091857904,9,160.7894,3,2009,1,2,2,1617.894,2
1,12.6,0,0.036109413,6,140.6154,5,1985,1,2,3,4538.0928,2
1,12.85,0,0.108633372,6,233.8642,3,2009,1,2,2,2323.642,3
1,12.85,0,0.03324652,13,172.4422,7,2002,1,1,1,4483.4972,2
1,17.5,0,0.016720132,10,139.918,1,1987,0,2,1,419.454,2
1,17.0,0,0.055433377,4,221.1114,8,1997,2,0,1,4434.228,3
1,7.05,0,0.084966021,13,111.1912,8,1997,2,0,1,1965.4416,1
1,5.78,1,0.074135053,13,264.0568,6,2004,2,1,1,2109.2544,3
1,15.2,0,0.091745951,13,229.0352,6,2004,2,1,1,2290.352,3
1,12.6,0,0.056685383,6,178.437,5,1985,1,2,3,3175.866,2
1,11.35,1,0.00552947,6,169.279,6,2004,2,1,1,2376.906,2
1,17.5,0,0.013664703,5,257.7304,7,2002,1,1,1,5683.2688,3
1,16.25,0,0.087310672,4,95.541,9,1999,1,0,1,1544.656,1
1,12.85,0,0.022639195,6,179.7318,9,1999,1,0,1,2165.1816,2
1,12.6,0,0.016531033,5,122.4098,5,1985,1,2,3,3012.745,1
1,8.84,1,0.076873991,5,109.9228,3,2009,1,2,2,1547.3192,1
1,12.6,0,0.035863436,10,58.3562,5,1985,1,2,3,1125.8678,0
2,17.75,0,0.111301625,11,107.5912,8,1997,2,0,1,1528.6768,1
2,6.38,0,0.015193323,9,143.347,7,2002,1,1,1,858.882,2
1,12.6,1,0.046408928,3,153.2998,5,1985,1,2,3,3998.7948,2
1,13.1,0,0.07494003,4,75.0354,8,1997,2,0,1,902.8248,1
0,12.6,0,0.065119701,14,145.7128,5,1985,1,2,3,4026.7584,2
1,6.67,1,0.090456903,13,131.2626,2,2007,1,1,1,2098.6016,1
2,5.32,0,0.093071679,8,103.8674,7,2002,1,1,1,509.337,1
1,12.6,1,0.048292189,0,133.1626,5,1985,1,2,3,2492.0894,1
0,12.1,0,0.029902679,14,144.3444,3,2009,1,2,2,1161.1552,2
1,13.85,1,0.056547986,2,232.73,3,2009,1,2,2,6291.81,3
2,16.35,0,0.034726222,9,125.602,9,1999,1,0,1,3036.048,1
2,18.35,0,0.088908547,9,192.8504,1,1987,0,2,1,2876.256,2
1,15.5,1,0.044024163,6,102.0332,0,1998,2,2,0,102.5332,1
1,12.1,0,0.020568574,13,150.4734,8,1997,2,0,1,2078.6276,2
1,12.1,0,0.020564685,13,148.2734,6,2004,2,1,1,3266.4148,2
1,19.25,1,0.058226609,5,85.2908,1,1987,0,2,1,671.1264,1
1,8.71,1,0.072155462,3,183.3924,8,1997,2,0,1,3146.5708,2
2,10.5,0,0.027253711,9,170.9106,1,1987,0,2,1,3251.1014,2
1,11.6,1,0.144604071,4,240.8222,3,2009,1,2,2,3585.333,3
1,16.0,1,0.193477995,6,55.9246,0,1998,2,2,0,405.4722,0
1,6.865,0,0.056945936,13,214.6218,7,2002,1,1,1,1923.4962,3
1,10.395,0,0.031288338,12,159.5604,7,2002,1,1,1,2852.2872,2
1,8.05,1,0.078400465,6,259.0646,8,1997,2,0,1,4380.2982,3
1,5.785,1,0.038976089,6,264.2252,2,2007,1,1,1,3934.878,3
1,10.3,1,0.058918844,6,191.653,9,1999,1,0,1,5313.084,2
1,12.5,0,0.031176157,6,103.099,3,2009,1,2,2,722.393,1
0,7.63,0,0.061159246,14,92.5436,9,1999,1,0,1,1607.2412,1
1,17.5,0,0.052550476,13,101.299,7,2002,1,1,1,722.393,1
0,12.6,0,0.124448295,14,112.0518,4,1985,2,0,0,113.8518,1
0,8.21,0,0.010808272,7,150.5392,3,2009,1,2,2,1043.9744,2
1,11.65,1,0.010963269,10,110.9544,3,2009,1,2,2,335.5632,1
1,7.72,1,0.075035902,1,78.7986,3,2009,1,2,2,856.8846,1
2,5.88,0,0.024882614,9,149.4392,6,2004,2,1,1,1640.5312,2
1,6.85,0,0.022878953,5,262.3594,6,2004,2,1,1,3924.891,3
2,12.6,0,0.166572501,9,176.1712,5,1985,1,2,3,3691.1952,2
1,7.52,0,0.055081623,6,128.8994,1,1987,0,2,1,2055.9904,1
1,13.65,1,0.025920816,13,81.2302,8,1997,2,0,1,2059.9852,1
2,12.6,0,0.029500321,9,46.2086,5,1985,1,2,3,802.9548,0
1,6.985,1,0.137645467,10,185.2608,7,2002,1,1,1,2940.1728,2
1,9.3,0,0.026818196,4,248.9092,0,1998,2,2,0,498.0184,3
1,12.1,0,0.030102335,3,74.767,1,1987,0,2,1,2220.443,1
1,5.98,0,0.043740308,6,145.3418,3,2009,1,2,2,2354.2688,2
2,9.0,0,0.069653585,8,266.2884,9,1999,1,0,1,2914.8724,3
1,7.145,0,0.01785932,5,160.6578,3,2009,1,2,2,2246.4092,2
2,19.0,0,0.017755213,8,211.7244,7,2002,1,1,1,2752.4172,3
1,7.855,1,0.161875063,0,35.6848,7,2002,1,1,1,335.5632,0
1,19.5,0,0.128181759,1,156.1314,6,2004,2,1,1,2792.3652,2
1,8.71,0,0.121250374,3,92.7778,8,1997,2,0,1,1032.6558,1
1,11.5,0,0.014921093,15,173.908,3,2009,1,2,2,1211.756,2
2,18.85,0,0.040434372,9,244.3144,9,1999,1,0,1,5635.3312,3
1,13.65,1,0.031508924,3,98.77,7,2002,1,1,1,1697.79,1
0,6.135,0,0.079094835,14,114.386,9,1999,1,0,1,1018.674,1
0,5.655,0,0.175793413,14,146.9102,3,2009,1,2,2,1749.7224,2
1,20.75,1,0.063313974,2,153.7682,6,2004,2,1,1,1829.6184,2
1,10.0,0,0.0674819,13,234.859,3,2009,1,2,2,1181.795,3
1,10.3,0,0.070026951,4,263.6226,6,2004,2,1,1,6608.065,3
1,5.675,1,0.023496967,13,156.1288,8,1997,2,0,1,2828.3184,2
1,17.75,0,0.073559521,12,33.9216,7,2002,1,1,1,830.9184,0
1,17.75,0,0.07626905,0,113.1544,3,2009,1,2,2,1006.6896,1
1,8.365,1,0.039925235,6,189.2188,7,2002,1,1,1,4570.0512,2
1,12.6,1,0.093883945,3,200.4742,4,1985,2,0,0,398.1484,2
1,10.0,1,0.03773288,13,128.2994,1,1987,0,2,1,1413.4934,1
1,18.2,1,0.066400129,6,250.1092,9,1999,1,0,1,5727.2116,3
0,19.35,1,0.039920687,14,163.3868,6,2004,2,1,1,3439.5228,2
1,12.6,0,0.022351808,10,143.7812,5,1985,1,2,3,4986.842,2
2,7.39,0,0.120180894,11,141.447,1,1987,0,2,1,2290.352,2
1,7.945,0,0.015900971,13,163.821,9,1999,1,0,1,1794.331,2
1,16.0,1,0.172759093,13,157.0972,8,1997,2,0,1,4673.916,2
2,20.1,0,0.077454252,8,59.2536,8,1997,2,0,1,735.0432,0
1,20.6,0,0.039255412,6,94.4778,0,1998,2,2,0,93.8778,1
1,8.575,1,0.072252888,4,196.5794,2,2007,1,1,1,5267.1438,2
1,17.7,1,0.016664252,6,47.9034,3,2009,1,2,2,729.051,0
1,20.0,1,0.086187886,5,125.4678,0,1998,2,2,0,127.1678,1
1,5.695,0,0.109784056,5,256.0646,0,1998,2,2,0,1288.323,3
1,12.6,1,0.029023048,3,177.837,5,1985,1,2,3,6704.606,2
1,18.25,1,0.183142346,4,110.357,1,1987,0,2,1,2087.283,1
1,13.0,0,0.153857402,3,76.3986,9,1999,1,0,1,778.986,1
1,7.02,0,0.081290366,6,147.3734,9,1999,1,0,1,2524.0478,2
1,19.7,0,0.066935459,13,177.537,8,1997,2,0,1,3175.866,2
2,9.1,0,0.055514919,9,112.5518,9,1999,1,0,1,341.5554,1
1,8.0,1,0.050657232,1,249.9092,0,1998,2,2,0,249.0092,3
2,17.75,0,0.098108957,8,240.9196,3,2009,1,2,2,4579.3724,3
1,19.5,0,0.128405328,1,156.4314,9,1999,1,0,1,2326.971,2
2,7.685,0,0.025477448,8,145.276,8,1997,2,0,1,3515.424,2
2,9.6,0,0.040969757,8,188.7214,0,1998,2,2,0,376.8428,2
0,19.6,0,0.040550868,4,45.5718,0,1998,2,2,0,47.2718,0
1,17.6,0,0.175545889,13,163.6868,0,1998,2,2,0,163.7868,2
1,15.6,1,0.099344826,4,63.6194,7,2002,1,1,1,743.0328,0
2,12.65,0,0.042276746,9,108.4938,9,1999,1,0,1,1500.7132,1
1,12.6,0,0.013861607,0,94.4462,5,1985,1,2,3,2036.0164,1
1,12.6,1,0.076387367,13,112.1518,5,1985,1,2,3,3870.9612,1
2,14.5,0,0.08996026,8,159.5604,7,2002,1,1,1,1426.1436,2
1,6.425,0,0.010480751,3,116.5808,3,2009,1,2,2,2460.7968,1
0,9.695,0,0.070587419,7,176.9344,7,2002,1,1,1,5888.3352,2
0,19.6,0,0.03387323,14,56.1614,1,1987,0,2,1,828.921,0
2,20.7,0,0.039238384,9,152.8366,6,2004,2,1,1,2569.3222,2
1,12.6,0,0.024331586,4,34.9874,2,2007,1,1,1,529.311,0
2,8.275,0,0.110197977,9,104.2306,1,1987,0,2,1,3658.571,1
2,12.6,0,0.028048877,9,106.1964,4,1985,2,0,0,210.3928,1
1,19.85,0,0.045631231,6,128.102,1,1987,0,2,1,1265.02,1
1,7.36,0,0.087559621,5,55.2588,0,1998,2,2,0,229.0352,0
1,17.7,1,0.135306012,15,183.7924,9,1999,1,0,1,2221.1088,2
1,12.6,0,0.126760908,2,176.937,4,1985,2,0,0,352.874,2
1,8.39,1,0.024201084,5,112.6176,6,2004,2,1,1,2175.8344,1
1,9.195,0,0.015856295,0,81.6592,6,2004,2,1,1,1403.5064,1
0,8.93,0,0.028411899,4,152.334,6,2004,2,1,1,2143.876,2
2,15.7,0,0.160529322,9,59.2562,1,1987,0,2,1,296.281,0
2,16.7,0,0.026771204,9,246.3776,2,2007,1,1,1,1981.4208,3
0,12.6,0,0.049934854,14,95.0752,5,1985,1,2,3,2588.6304,1
1,20.5,1,0.113045883,6,194.1478,2,2007,1,1,1,2906.217,2
2,12.6,0,0.015359722,9,163.7526,5,1985,1,2,3,1973.4312,2
1,11.65,0,0.034049703,12,112.286,2,2007,1,1,1,452.744,1
0,20.75,0,0.02128304,14,153.5024,9,1999,1,0,1,2428.8384,2
1,12.6,0,0.063462048,5,157.563,5,1985,1,2,3,1721.093,2
1,16.2,0,0.074019393,5,41.7454,0,1998,2,2,0,83.8908,0
1,10.195,1,0.017666978,15,239.4538,7,2002,1,1,1,4566.7222,3
2,12.6,0,0.124299531,9,73.4696,4,1985,2,0,0,298.2784,1
1,13.3,0,0.079739853,4,233.03,1,1987,0,2,1,5359.69,3
1,6.215,0,0.012167793,6,37.4848,9,1999,1,0,1,111.8544,0
1,12.15,0,0.018407033,5,254.7698,6,2004,2,1,1,5834.4054,3
1,16.6,0,0.050369191,3,117.2124,9,1999,1,0,1,1422.1488,1
1,12.6,1,0.019837655,5,128.131,5,1985,1,2,3,1687.803,1
1,20.85,1,0.056465714,1,103.6648,8,1997,2,0,1,2285.0256,1
2,11.0,0,0.054928641,8,101.7358,6,2004,2,1,1,1508.037,1
2,15.6,0,0.066829875,11,185.5924,9,1999,1,0,1,3146.5708,2
1,12.6,0,0.122832172,4,217.685,4,1985,2,0,0,432.77,3
1,10.195,1,0.146692433,4,194.5794,2,2007,1,1,1,4096.6674,2
1,12.6,1,0.062827447,5,105.099,7,2002,1,1,1,1444.786,1
1,20.2,0,0.064464147,13,255.7646,9,1999,1,0,1,5410.9566,3
1,18.0,0,0.124959013,5,116.5124,3,2009,1,2,2,355.5372,1
1,12.35,1,0.15911489,10,158.1946,3,2009,1,2,2,1104.5622,2
1,7.59,1,0.145335007,6,173.108,7,2002,1,1,1,2077.296,2
1,14.8,0,0.081168135,10,190.5846,9,1999,1,0,1,3630.6074,2
2,5.11,0,0.034874689,9,161.721,8,1997,2,0,1,2446.815,2
1,6.38,0,0.031898175,4,177.4344,8,1997,2,0,1,1784.344,2
1,8.3,1,0.038211537,4,87.7198,8,1997,2,0,1,1569.9564,1
1,16.7,1,0.03874616,13,143.8102,2,2007,1,1,1,4811.7366,2
1,12.6,1,0.03443677,1,156.5288,5,1985,1,2,3,4870.9928,2
1,9.695,0,0.130261652,6,185.2898,7,2002,1,1,1,3367.6164,2
2,8.235,0,0.014456938,8,184.795,6,2004,2,1,1,1464.76,2
1,10.195,0,0.126383094,3,112.1886,8,1997,2,0,1,667.1316,1
1,10.695,1,0.127620811,4,119.244,1,1987,0,2,1,3475.476,1
1,8.38,1,0.046878474,0,109.857,6,2004,2,1,1,2306.997,1
1,11.65,0,0.220111117,0,153.0024,0,1998,2,2,0,455.4072,2
1,9.195,1,0.0471117,5,52.0666,6,2004,2,1,1,615.1992,0
1,8.1,1,0.019768503,3,88.6198,8,1997,2,0,1,1569.9564,1
1,18.6,0,0.015858893,13,152.9366,2,2007,1,1,1,453.4098,2
2,20.25,0,0.014280554,9,148.0418,3,2009,1,2,2,1177.1344,2
0,5.98,0,0.075675438,7,53.3614,9,1999,1,0,1,331.5684,0
2,18.75,0,0.010381661,9,207.8954,9,1999,1,0,1,2292.3494,3
1,5.82,1,0.077475884,6,255.333,7,2002,1,1,1,4870.327,3
0,8.52,0,0.02705936,14,153.3682,8,1997,2,0,1,914.8092,2
1,15.5,1,0.126199917,6,178.4028,3,2009,1,2,2,1239.7196,2
1,16.7,1,0.119462225,6,182.7976,8,1997,2,0,1,1810.976,2
1,9.6,1,0.027454997,13,258.1304,3,2009,1,2,2,2324.9736,3
2,9.13,0,0.051928034,9,151.4024,9,1999,1,0,1,1973.4312,2
1,17.0,0,0.119570595,5,249.7434,9,1999,1,0,1,4221.8378,3
1,12.6,0,0.033725743,13,211.6902,5,1985,1,2,3,4247.804,3
1,9.195,0,0.101275792,0,46.4744,6,2004,2,1,1,950.7624,0
2,10.1,0,0.056077574,9,117.8492,8,1997,2,0,1,1621.8888,1
1,8.655,1,0.088178053,13,122.6756,6,2004,2,1,1,2302.3364,1
1,17.85,1,0.046608497,6,122.9388,8,1997,2,0,1,3095.97,1
1,10.65,1,0.085119855,13,229.8668,6,2004,2,1,1,4146.6024,3
1,13.65,1,0.031418984,3,99.27,1,1987,0,2,1,2596.62,1
0,17.25,0,0.084809658,14,261.191,2,2007,1,1,1,3155.892,3
1,9.5,1,0.035350045,6,169.7448,2,2007,1,1,1,3579.3408,2
2,8.6,0,0.054601779,8,141.1154,0,1998,2,2,0,425.4462,2
1,19.25,0,0.102188428,4,54.3956,3,2009,1,2,2,1201.1032,0
1,11.0,1,0.133034816,3,222.0798,1,1987,0,2,1,2864.9374,3
0,9.895,0,0.16817143,14,237.7564,7,2002,1,1,1,3813.7024,3
1,14.0,1,0.029722659,4,143.4786,8,1997,2,0,1,1589.2646,2
1,7.365,0,0.042733625,6,226.972,3,2009,1,2,2,3848.324,3
1,20.85,1,0.062172698,0,90.2514,1,1987,0,2,1,619.8598,1
1,7.64,1,0.070704474,13,93.412,8,1997,2,0,1,1491.392,1
1,12.6,1,0.191500528,0,121.2098,4,1985,2,0,0,120.5098,1
1,17.7,1,0.122065518,10,103.3674,9,1999,1,0,1,2546.685,1
1,7.97,1,0.04021623,10,90.4514,2,2007,1,1,1,1328.271,1
2,12.35,0,0.041737627,8,33.1216,8,1997,2,0,1,519.324,0
2,8.42,0,0.11227101,8,63.2168,8,1997,2,0,1,703.0848,0
1,12.6,0,0.135075924,6,170.3106,5,1985,1,2,3,3422.212,2
1,6.305,1,0.12301331,13,93.2436,1,1987,0,2,1,2079.9592,1
0,5.92,1,0.019238942,14,49.8692,7,2002,1,1,1,1133.1916,0
1,15.1,1,0.067212845,13,260.2304,7,2002,1,1,1,4908.2776,3
1,7.405,0,0.015271793,3,89.9146,8,1997,2,0,1,1550.6482,1
1,6.405,0,0.136512858,13,128.7678,9,1999,1,0,1,3052.0272,1
1,19.7,0,0.078034976,0,178.066,9,1999,1,0,1,3954.852,2
1,17.7,1,0.042649476,5,162.721,3,2009,1,2,2,978.726,2
1,17.6,0,0.104859135,13,161.8868,6,2004,2,1,1,4094.67,2
1,15.85,1,0.110202066,5,39.7506,9,1999,1,0,1,721.0614,0
1,17.5,0,0.01558456,6,185.1266,9,1999,1,0,1,4795.0916,2
0,12.6,0,0.060805497,14,150.8024,5,1985,1,2,3,3339.6528,2
1,9.6,0,0.036490369,6,140.8154,2,2007,1,1,1,1843.6002,2
1,11.0,1,0.088025298,5,158.063,7,2002,1,1,1,2659.871,2
1,20.75,1,0.129864461,12,240.188,3,2009,1,2,2,5992.2,3
1,16.6,0,0.084176826,3,118.0124,0,1998,2,2,0,592.562,1
1,12.5,1,0.062343432,0,199.7426,8,1997,2,0,1,593.2278,2
0,7.02,0,0.049942926,4,82.425,9,1999,1,0,1,1414.825,1
1,19.1,1,0.025867261,6,147.6418,6,2004,2,1,1,1471.418,2
1,5.785,1,0.038817121,6,262.6252,9,1999,1,0,1,524.6504,3
0,11.65,0,0.01941154,7,40.3164,7,2002,1,1,1,502.0132,0
2,19.0,0,0.216478153,9,190.1872,0,1998,2,2,0,567.2616,2
1,5.19,0,0.042707323,5,197.811,7,2002,1,1,1,2946.165,2
2,16.2,0,0.175898114,8,183.7608,3,2009,1,2,2,2940.1728,2
1,7.72,1,0.074847665,1,78.8986,9,1999,1,0,1,623.1888,1
2,18.6,0,0.118180011,11,56.2588,8,1997,2,0,1,1030.6584,0
1,8.35,1,0.127587344,5,76.5354,2,2007,1,1,1,1805.6496,1
2,18.6,0,0.19780911,11,55.6588,0,1998,2,2,0,114.5176,0
2,12.6,0,0.069208684,8,264.0884,5,1985,1,2,3,4504.8028,3
2,19.0,0,0.026963909,9,129.8336,1,1987,0,2,1,3451.5072,1
1,8.895,1,0.039261947,0,207.4296,2,2007,1,1,1,2492.7552,3
1,18.0,0,0.008533716,0,78.5618,1,1987,0,2,1,402.809,1
1,15.1,1,0.100423086,6,144.7786,2,2007,1,1,1,2600.6148,2
1,20.5,0,0.036353098,5,75.8696,8,1997,2,0,1,2386.2272,1
1,20.6,0,0.023548476,6,93.3778,3,2009,1,2,2,1314.2892,1
1,15.85,0,0.069043044,1,218.7166,1,1987,0,2,1,4136.6154,3
1,20.6,1,0.048010812,6,187.7556,9,1999,1,0,1,3004.0896,2
1,10.3,1,0.058778429,6,187.853,1,1987,0,2,1,2656.542,2
2,12.6,0,0.117607719,11,55.2588,5,1985,1,2,3,2748.4224,0
